Date,Name,Year,Letterboxd URI,Rating
2023-10-04,Entrei em Pânico ao Saber o Que Vocês Fizeram na Sexta-feira 13 do Verão Passado,2001,https://boxd.it/gVKG,4
2023-10-05,The Killing of a Sacred Deer,2017,https://boxd.it/dZ5G,3
2023-10-05,Erax,2022,https://boxd.it/z26a,2.5
2023-10-05,"Three Billboards Outside Ebbing, Missouri",2017,https://boxd.it/ceBS,1.5
2023-10-05,Alice Júnior,2019,https://boxd.it/mUec,1
2023-10-05,Bad Education,2004,https://boxd.it/2b2K,2
2023-10-07,Cat People,1942,https://boxd.it/1vG4,3
2023-10-07,Nosso Sonho,2023,https://boxd.it/zKIW,3
2023-10-07,Deep Red,1975,https://boxd.it/1E1E,4
2023-10-08,Saw X,2023,https://boxd.it/zUWk,1
2023-10-08,Saving Face,2004,https://boxd.it/1Fj0,4
2023-10-13,Swamp Thing,1982,https://boxd.it/1HQK,3
2023-10-13,Deodato Holocaust,2019,https://boxd.it/mk62,4
2023-10-14,Carmen,2022,https://boxd.it/sG2o,2
2023-10-14,The Slumber Party Massacre,1982,https://boxd.it/1rIq,4
2023-10-14,Slumber Party Massacre II,1987,https://boxd.it/1r1G,3
2023-10-14,Poltergeist,1982,https://boxd.it/2a0o,3.5
2023-10-14,Entrei em Pânico ao Saber o Que Vocês Fizeram na Sexta-Feira 13 do Verão Passado - Parte 2: A Hora da Volta da Vingança dos Jogos Mortais de Halloween,2011,https://boxd.it/gV2E,4
2023-10-15,Moomin,1969,https://boxd.it/u0GU,5
2023-10-15,Comet in Moominland,1992,https://boxd.it/2umE,5
2023-10-15,Moomintroll and the Comet,1978,https://boxd.it/byei,3
2023-10-15,Moomins and the Comet Chase,2010,https://boxd.it/mye,4
2023-10-15,Friday the 13th Part III,1982,https://boxd.it/1XX8,3.5
2023-10-15,Friday the 13th Part VI: Jason Lives,1986,https://boxd.it/1WM4,2
2023-10-15,Viy,1967,https://boxd.it/nd2,3
2023-10-15,On the Occasion of Remembering the Turning Gate,2002,https://boxd.it/wYm,4
2023-10-16,Lord of the Flies,1963,https://boxd.it/1Xqy,2
2023-10-16,Rose Red,2002,https://boxd.it/1N2m,3
2023-10-16,The Legend of Hell House,1973,https://boxd.it/1KEs,4
2023-10-18,Big Bad Wolves,2013,https://boxd.it/5hOQ,1.5
2023-10-20,The Black Cat,1989,https://boxd.it/174g,4
2023-10-20,The Exorcist: Believer,2023,https://boxd.it/uotK,1
2023-10-20,All of Us Are Dead,2022,https://boxd.it/zeGO,3
2023-10-20,Poor Things,2023,https://boxd.it/tNWU,4
2023-10-20,Pink Flamingos,1972,https://boxd.it/29NO,5
2023-10-20,All of Us Strangers,2023,https://boxd.it/Bz3C,1
2023-10-20,Killers of the Flower Moon,2023,https://boxd.it/gHp0,5
2023-10-20,The Other Zoey,2023,https://boxd.it/ynHY,0.5
2023-10-22,Inseminoid,1981,https://boxd.it/Nlw,1
2023-10-22,Untitled Horror Movie,2021,https://boxd.it/qZlg,1.5
2023-10-22,The Astronomer's Dream,1898,https://boxd.it/3yr6,4
2023-10-22,Apocalypse Now,1979,https://boxd.it/6ZS,3.5
2023-10-22,Mother,2009,https://boxd.it/1m9g,4
2023-10-22,Circus Kane,2017,https://boxd.it/gr88,0.5
2023-10-22,Bethany,2017,https://boxd.it/fNFc,2
2023-10-22,The Jack in the Box,2019,https://boxd.it/n2ce,0.5
2023-10-22,The Terrible Two,2018,https://boxd.it/idyq,0.5
2023-10-22,The Amityville Terror,2016,https://boxd.it/esPe,0.5
2023-10-22,Barry Lyndon,1975,https://boxd.it/25A2,3.5
2023-10-22,The Dictator,2012,https://boxd.it/2DEW,2.5
2023-10-22,Brüno,2009,https://boxd.it/1GSA,3
2023-10-22,Waves,2019,https://boxd.it/jpmy,2
2023-10-22,The Curse of Sanguanel,2014,https://boxd.it/gV0I,3.5
2023-10-22,The Happiness of the Katakuris,2001,https://boxd.it/1KDY,4
2023-10-22,A Trip to Infinity,2022,https://boxd.it/BZsI,2.5
2023-10-22,Les Misérables,2018,https://boxd.it/hTKm,2
2023-10-23,Rookie,2023,https://boxd.it/Hhvg,3.5
2023-10-23,Limbo,2021,https://boxd.it/lLRW,5
2023-10-23,The Nursery,2018,https://boxd.it/iMUG,1
2023-10-23,The Legend of Halloween Jack,2018,https://boxd.it/k6LQ,0.5
2023-10-24,The Panic in Needle Park,1971,https://boxd.it/1rwu,3.5
2023-10-25,The Nun II,2023,https://boxd.it/AyRY,1
2023-10-25,Female Prisoner #701: Scorpion,1972,https://boxd.it/2rKo,4
2023-10-26,The Ides of March,2011,https://boxd.it/1WyG,3
2023-10-26,Patch Adams,1998,https://boxd.it/1Wzk,4
2023-10-26,Love Liza,2002,https://boxd.it/1Mjw,4
2023-10-29,When Evil Lurks,2023,https://boxd.it/rXBe,4
2023-10-29,The Girl Who Killed Her Parents,2021,https://boxd.it/mulc,0.5
2023-10-29,The Girl Who Killed Her Parents: The Confession,2023,https://boxd.it/GW5m,0.5
2023-10-30,PLUTO,2023,https://boxd.it/Jo62,5
2023-10-30,Willy's Wonderland,2021,https://boxd.it/nTcG,4
2023-10-30,My Bloody Valentine,2009,https://boxd.it/1O6E,3
2023-10-30,13 Exorcisms,2022,https://boxd.it/CPlu,2.5
2023-10-30,The Ring,2002,https://boxd.it/2a70,4
2023-10-30,Rings,2017,https://boxd.it/1NQ2,0.5
2023-10-30,Ready or Not,2019,https://boxd.it/kOf0,3.5
2023-10-31,Hour of the Star,1985,https://boxd.it/XUQ,3.5
2023-11-01,The Descent,2005,https://boxd.it/1YNy,3.5
2023-11-01,Tuff Turf,1985,https://boxd.it/1pFa,1.5
2023-11-01,Easy A,2010,https://boxd.it/17DK,3
2023-11-01,Saved!,2004,https://boxd.it/1QCM,2.5
2023-11-01,Ginger & Rosa,2012,https://boxd.it/41Ig,1
2023-11-01,The Girl from Plainville,2022,https://boxd.it/A78W,2.5
2023-11-01,A Rainy Day in New York,2019,https://boxd.it/h2z6,0.5
2023-11-01,3 Generations,2015,https://boxd.it/9yzc,0.5
2023-11-02,Alucarda,1977,https://boxd.it/12xs,4.5
2023-11-02,Wings of Desire,1987,https://boxd.it/2b26,3.5
2023-11-02,The Descent: Part 2,2009,https://boxd.it/1dOO,2
2023-11-02,Trust,2010,https://boxd.it/QIy,2.5
2023-11-02,Penny Dreadful,2013,https://boxd.it/cluO,3.5
2023-11-02,The Beguiled,2017,https://boxd.it/dZ1k,3
2023-11-03,Pictures of Ghosts,2023,https://boxd.it/G55S,4
2023-11-03,The Killer,2023,https://boxd.it/u6WE,3
2023-11-03,Black Christmas,2006,https://boxd.it/1Y7M,3
2023-11-03,The Open House,2018,https://boxd.it/htmy,0.5
2023-11-03,Cabin 28,2017,https://boxd.it/gDIW,0.5
2023-11-03,Sinister,2012,https://boxd.it/2TnW,2
2023-11-04,The Lullaby,2017,https://boxd.it/hgvs,1.5
2023-11-04,Les Misérables - 25th Anniversary in Concert,2010,https://boxd.it/4XZY,5
2023-11-04,The Banshees of Inisherin,2022,https://boxd.it/p7XS,3.5
2023-11-04,The Fabelmans,2022,https://boxd.it/ugoM,5
2023-11-04,The Butterfly Effect 3: Revelations,2009,https://boxd.it/1KtY,0.5
2023-11-04,Eternals,2021,https://boxd.it/j36o,3.5
2023-11-04,Kotoko,2011,https://boxd.it/3030,3.5
2023-11-04,Cujo,1983,https://boxd.it/1W8o,3
2023-11-04,Scary Stories to Tell in the Dark,2019,https://boxd.it/eJTW,3.5
2023-11-04,Hellboy,2004,https://boxd.it/28HK,4
2023-11-04,Hellboy II: The Golden Army,2008,https://boxd.it/1Ug6,5
2023-11-04,"Love, Antosha",2019,https://boxd.it/kIjK,3
2023-11-04,Ammonite,2020,https://boxd.it/kQpQ,2.5
2023-11-04,How I Live Now,2013,https://boxd.it/53AU,2
2023-11-04,Lost River,2014,https://boxd.it/5cjy,3
2023-11-04,City of Ember,2008,https://boxd.it/1POs,3
2023-11-04,The Lovely Bones,2009,https://boxd.it/20IA,0.5
2023-11-04,Mary Queen of Scots,2018,https://boxd.it/gkaG,3
2023-11-05,Pearl,2022,https://boxd.it/zPbe,4
2023-11-05,The Fall of the House of Usher,2023,https://boxd.it/IWYg,4
2023-11-05,Sylvia,2003,https://boxd.it/1q0M,0.5
2023-11-05,Past Lives,2023,https://boxd.it/oNB8,4
2023-11-05,Wonder Woman,2017,https://boxd.it/9roG,0.5
2023-11-05,American Carnage,2022,https://boxd.it/B7kg,2
2023-11-05,Blackfish,2013,https://boxd.it/4Ym4,3
2023-11-05,Cassandra's Dream,2007,https://boxd.it/23PY,1
2023-11-05,Match Point,2005,https://boxd.it/2b6s,4
2023-11-05,Book of Love,2022,https://boxd.it/xJ14,0.5
2023-11-05,My House,2023,https://boxd.it/FNvS,0.5
2023-11-05,Hell Trip,2018,https://boxd.it/iIKC,0.5
2023-11-05,Amityville: The Awakening,2017,https://boxd.it/67wu,1
2023-11-10,Hanagatami,2017,https://boxd.it/hnUO,4
2023-11-11,The Final Scream,2019,https://boxd.it/nlRK,2
2023-11-11,The Red Light Bandit,1968,https://boxd.it/5ESQ,5
2023-11-11,Benedetta,2021,https://boxd.it/gdNQ,0.5
2023-11-11,Nocturne,2020,https://boxd.it/nTaK,3
2023-11-11,Nocturne,1980,https://boxd.it/3GBy,0.5
2023-11-11,The Unicorn,2018,https://boxd.it/hnpG,0.5
2023-11-11,Sleepover,2004,https://boxd.it/1XAS,1
2023-11-12,Mermaid,2007,https://boxd.it/2vso,3.5
2023-11-12,Little Shop of Horrors,1986,https://boxd.it/1Vqm,4
2023-11-13,Real Women Have Curves,2002,https://boxd.it/1lBI,5
2023-11-13,Five Nights at Freddy's,2023,https://boxd.it/ikHu,0.5
2023-11-14,Häxan,1922,https://boxd.it/n4O,4
2023-11-14,Malá mořská víla,1966,https://boxd.it/AIda,4
2023-11-15,Playing,2007,https://boxd.it/33Oe,5
2023-11-16,Mona Lisa Smile,2003,https://boxd.it/1T0Q,3.5
2023-11-17,May,2002,https://boxd.it/1V8M,4
2023-11-18,Some Girl(s),2013,https://boxd.it/5jNU,0.5
2023-11-18,Arrival,2016,https://boxd.it/aNGk,4
2023-11-18,The Hunger Games: The Ballad of Songbirds & Snakes,2023,https://boxd.it/pZCY,1
2023-11-18,West Side Story,2021,https://boxd.it/iwt0,0.5
2023-11-18,Lost in Translation,2003,https://boxd.it/2b0E,0.5
2023-11-18,Priscilla,2023,https://boxd.it/Cz3k,2
2023-11-19,Anatomy of a Fall,2023,https://boxd.it/yuDE,3.5
2023-11-19,Farming,2018,https://boxd.it/h3oS,1.5
2023-11-19,"Black God, White Devil",1964,https://boxd.it/2fmY,4
2023-11-19,Full Moon in Paris,1984,https://boxd.it/1sxe,4
2023-11-19,Berserk,1967,https://boxd.it/Wh4,3
2023-11-19,Babel,2006,https://boxd.it/292o,3
2023-11-19,Puppy Love,2023,https://boxd.it/HeaE,2
2023-11-20,Mango Yellow,2002,https://boxd.it/2O12,4
2023-11-20,The Last Portrait,2016,https://boxd.it/pAXM,3
2023-11-20,The Batwoman,1968,https://boxd.it/3Clm,2
2023-11-20,Evolution of a Filipino Family,2004,https://boxd.it/56ei,4
2023-11-21,Neighborhood Story,1995,https://boxd.it/q7vw,5
2023-11-21,There's No End,2022,https://boxd.it/zipM,4
2023-11-21,Cocaine Bear,2023,https://boxd.it/ugw2,2
2023-11-21,Like Someone in Love,2012,https://boxd.it/3tOu,4
2023-11-22,Varda by Agnès,2019,https://boxd.it/kihS,5
